Females,60,II.,Noncommunicable diseases,,,,3559.0,413.0,3858.1,2488.2,4500.6,437.4,2171.2,1064.2,972.8,34.8,76.5,13281.4,31.5,1562.1,1339.9,24.4,985.2,68.1,1072.6,502.4,183.3,20897.5,31.0,1265.8,1668.4,973.3,1345.3,2285.8,3746.7,40.3,410.0,1157.9,1564.2,131467.6,4086.6,65.1,404.2,404.9,2260.4,648.1,1324.6,86.7,1366.1,2977.9,6952.6,709.2,85.1,858.7,1288.0,8932.4,644.0,81.3,495.2,194.5,6344.7,95.0,660.1,7192.7,154.7,160.6,663.5,10954.1,2559.6,1372.7,1141.3,1140.5,170.9,97.7,1142.1,655.2,1696.1,30.7,124147.3,22942.3,7052.6,2384.6,431.2,638.2,7341.8,285.4,12637.7,547.5,2240.1,3265.4,168.9,562.8,576.8,377.3,344.2,212.3,362.7,543.5,465.6,55.8,1866.6,1290.6,2438.5,23.9,1651.3,47.9,325.3,143.4,10479.6,293.6,88.1,3762.0,2291.2,6252.9,186.7,2639.2,1989.8,445.5,537.6,1475.6,16478.2,569.6,165.6,17484.4,314.6,674.9,557.7,2432.2,8836.7,5022.5,1242.3,67.8,3939.5,574.9,3184.4,26133.5,970.5,1786.7,1164.5,1562.3,883.8,358.9,689.5,247.8,45.6,934.6,5748.5,1025.4,4896.8,1949.1,3278.1,46.6,134.3,1140.0,878.4,1536.8,762.5,6910.8,285.8,86.9,662.8,179.0,1030.6,7501.7,704.3,2988.8,8486.9,317.3,7552.5,3801.4,38221.2,408.9,3071.4,2450.1,7549.2,2032.7,1125.2,1187.0,,4,3,4,4,3,3,1,1,3,3,3,4,3,1,1,1,4,4,4,4,4,1,3,3,4,4,4,4,1,4,4,4,1,2,1,4,4,1,4,1,1,1,1,4,4,1,4,3,3,3,3,4,4,1,4,3,1,1,4,4,3,1,4,3,3,4,4,3,3,4,1,1,2,4,3,3,1,1,1,3,1,3,1,4,1,1,4,1,4,4,4,4,1,1,4,4,3,3,4,1,4,1,1,4,3,3,4,4,4,4,1,1,3,4,4,1,3,4,1,4,3,3,1,4,3,3,1,1,1,1,4,3,4,1,4,1,1,1,4,4,3,4,1,3,4,1,4,1,1,4,3,3,1,4,4,1,4,3,3,4,1,4,1,4,1,1,3,1,4,4,4,4,,,,,,,
Females,61,,A.,Malignant neoplasms,,,303.5,59.5,397.5,158.2,797.1,94.9,420.9,207.0,132.8,5.3,5.7,1595.9,6.3,187.0,274.4,1.6,76.9,6.0,124.9,69.8,13.0,3069.8,4.0,195.2,153.1,116.0,197.4,188.2,789.1,3.8,38.2,102.2,282.4,19799.0,571.1,8.9,26.2,60.7,169.9,127.3,245.9,15.1,277.4,538.8,644.9,177.4,9.7,101.1,207.0,1050.5,97.6,7.2,59.5,36.2,1020.6,15.1,119.7,1506.3,11.2,7.0,79.9,2207.6,202.6,233.9,169.1,77.2,12.7,11.5,100.8,85.3,357.4,6.4,11850.6,3036.3,764.8,319.1,86.1,120.3,1488.8,38.9,2715.4,59.3,324.2,484.7,12.1,60.5,69.8,66.6,59.6,13.2,32.9,52.2,78.5,11.4,240.0,173.4,350.5,2.0,183.4,10.1,29.1,16.3,1183.5,41.3,16.1,366.2,301.8,796.5,12.0,272.3,480.0,91.5,61.5,109.3,1535.0,111.1,12.6,2048.7,43.2,114.6,74.7,397.8,1001.9,1025.7,239.4,5.9,706.8,73.4,527.8,3754.5,122.7,158.7,117.2,294.0,52.4,82.3,121.3,55.4,7.0,123.0,596.8,114.7,914.6,213.8,292.2,4.5,8.4,227.3,161.0,210.0,66.3,1166.7,46.8,11.7,54.8,26.2,91.7,1046.9,67.1,341.8,1064.7,22.8,1605.4,394.3,6977.7,82.0,288.0,342.6,1154.4,185.8,117.6,210.0,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,62,,,1.,Mouth and oropharynx cancers,,15.0,1.0,10.7,3.8,6.6,0.7,5.3,4.1,1.8,0.1,0.1,127.7,0.1,1.8,3.0,0.0,2.2,0.4,1.9,0.6,0.1,51.1,0.1,4.2,2.6,4.4,7.6,7.2,8.9,0.0,1.7,4.0,2.2,309.4,6.8,0.4,0.4,0.5,1.5,2.1,3.1,0.1,4.4,3.8,13.5,2.7,0.4,2.9,1.8,15.9,0.9,0.2,2.2,0.4,19.5,0.2,1.5,23.1,0.4,0.1,0.7,35.9,3.3,1.9,1.8,1.5,0.3,0.2,1.0,0.5,8.8,0.1,752.4,129.1,11.3,5.8,0.9,0.9,18.9,0.4,36.4,0.9,6.9,18.7,0.2,1.1,2.0,0.9,0.5,0.2,0.5,1.5,1.3,0.2,8.1,2.1,10.7,0.1,4.7,0.1,0.4,0.4,9.8,0.5,0.2,10.3,13.3,37.9,0.5,9.8,5.6,1.0,0.4,3.1,29.5,1.4,0.1,146.7,0.7,11.1,0.5,3.1,29.7,13.3,3.1,0.0,5.9,1.2,7.5,56.1,3.0,3.6,2.5,3.7,0.8,2.7,2.1,0.7,0.1,3.7,10.2,3.7,13.7,15.0,18.8,0.0,0.1,2.7,2.4,3.2,1.3,38.4,0.5,0.8,1.6,0.3,3.1,12.0,1.1,8.5,12.8,0.4,21.9,20.1,71.9,1.5,7.6,6.2,45.7,7.5,2.5,3.2,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,63,,,2.,Oesophagus cancer,,15.7,0.4,1.3,4.5,12.9,0.5,7.0,1.4,4.5,0.1,0.1,167.1,0.1,0.6,4.3,0.0,0.3,0.4,0.4,0.6,0.7,59.9,0.1,0.6,2.3,5.5,2.1,1.5,10.2,0.0,0.8,1.3,4.7,1138.5,5.9,0.5,0.1,0.3,0.4,0.8,3.6,0.1,2.6,7.8,10.6,2.2,0.4,1.1,0.9,13.8,0.5,0.1,2.1,0.5,32.4,0.1,1.4,22.1,0.3,0.1,0.3,27.7,0.7,0.7,1.3,0.2,0.0,0.1,1.2,0.4,3.6,0.1,421.4,16.8,60.7,2.3,2.3,0.8,8.7,0.3,36.2,0.3,14.2,40.1,0.2,1.7,0.2,0.5,0.4,2.1,0.1,0.3,0.8,0.2,7.7,21.1,3.2,0.1,1.0,0.1,0.1,0.3,6.8,3.0,0.1,3.0,12.7,30.7,0.1,5.2,10.8,1.4,0.1,0.3,3.4,1.2,0.2,93.1,0.2,1.4,0.7,2.4,5.6,7.0,2.0,0.1,2.6,0.3,2.9,32.6,3.3,2.7,0.5,1.7,0.1,0.5,0.9,0.3,0.0,6.8,33.3,5.6,6.7,18.3,14.1,0.0,0.3,2.4,2.1,1.3,6.2,10.2,0.1,0.1,0.9,0.1,0.8,31.2,8.6,17.6,4.4,0.6,50.7,21.0,75.5,1.7,15.5,1.8,8.6,7.6,6.0,11.4,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,64,,,3.,Stomach cancer,,18.9,7.1,17.6,5.3,28.0,5.9,8.8,7.9,10.2,0.2,0.2,94.4,0.2,20.9,6.6,0.1,2.8,0.8,7.1,4.5,0.1,160.9,0.2,11.5,4.0,2.0,5.7,3.9,16.6,0.2,0.7,1.6,25.0,2307.3,56.5,0.0,0.7,7.6,5.5,7.3,7.8,0.8,10.9,33.5,30.3,3.6,0.2,6.3,23.6,23.4,10.1,0.2,1.0,2.6,24.3,0.3,4.0,36.9,0.3,0.0,5.5,89.2,4.9,9.7,29.7,2.6,0.4,0.3,7.2,10.3,16.4,0.2,618.9,53.2,66.8,12.5,3.0,5.2,79.0,1.7,292.7,2.8,27.5,22.0,0.3,5.8,1.4,5.2,2.4,0.2,1.0,1.3,5.5,0.5,5.0,2.7,10.2,0.0,11.5,0.3,1.1,0.7,79.7,4.5,0.8,14.6,1.0,51.7,0.3,14.5,12.7,2.0,4.9,1.4,30.7,2.9,0.6,52.0,4.3,3.8,2.6,46.1,17.6,39.1,20.4,0.2,85.4,5.7,29.5,375.2,8.7,5.3,6.2,12.2,1.6,4.4,6.0,2.7,0.2,4.2,14.8,3.5,46.5,16.7,3.2,0.1,0.2,6.3,4.1,9.5,8.7,26.5,3.6,0.2,3.0,0.4,4.5,96.9,7.7,5.7,91.8,0.9,36.8,8.5,120.8,3.5,28.9,22.6,123.4,4.2,3.3,12.9,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,65,,,4.,Colon and rectum cancers,,9.8,2.4,32.6,6.5,77.8,7.8,43.0,20.2,6.8,0.5,0.5,46.8,0.8,11.7,30.7,0.1,2.9,0.1,5.7,7.5,0.4,257.9,0.4,26.4,3.4,5.0,8.3,5.4,82.5,0.2,1.5,3.8,25.8,1312.5,47.3,0.3,1.8,6.5,9.5,17.1,27.5,1.3,34.4,48.5,28.7,22.6,0.5,6.5,12.9,41.2,4.3,0.4,2.6,4.2,46.9,0.5,11.9,169.1,0.5,0.1,4.1,238.4,5.2,20.7,4.2,0.9,0.5,0.5,5.9,3.3,48.5,0.5,699.5,217.2,62.8,13.5,8.9,13.2,172.0,2.7,379.1,7.9,30.6,19.5,1.2,3.5,3.8,7.6,4.4,0.3,1.2,6.9,8.5,1.5,13.0,3.4,29.3,0.1,8.5,1.1,1.2,1.5,61.7,1.6,1.7,24.5,1.3,41.6,0.8,8.6,57.3,12.1,3.3,6.8,53.2,16.2,1.0,61.8,3.5,3.4,4.9,24.1,88.8,103.1,34.5,0.7,85.7,10.2,58.3,550.1,4.7,16.1,4.2,31.7,1.8,10.9,15.2,6.7,0.4,5.3,34.4,4.8,132.7,7.9,11.5,0.4,0.2,28.0,15.3,19.9,2.6,83.1,4.7,0.7,1.6,3.0,9.9,85.3,4.9,13.3,155.8,1.6,156.1,21.5,644.0,10.4,12.2,24.1,85.0,6.8,3.5,10.5,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,66,,,5.,Liver cancer,,9.5,2.3,6.4,7.6,19.5,5.0,9.8,5.3,5.8,0.1,0.2,38.5,0.2,2.6,6.5,0.1,8.6,0.3,3.8,4.3,0.6,109.0,0.2,7.5,16.9,4.3,22.4,6.8,16.4,0.6,1.9,5.3,11.8,2501.4,21.2,0.2,3.4,2.5,21.3,3.7,8.5,0.4,5.5,40.3,54.6,3.6,0.2,8.6,13.4,136.5,6.4,0.2,1.3,1.0,19.2,0.7,3.1,46.3,0.4,2.4,3.5,51.0,14.1,7.9,21.2,14.5,1.4,0.4,6.3,7.9,5.7,0.1,328.2,122.8,17.4,9.5,1.7,2.4,55.7,1.2,171.7,2.1,13.8,14.5,0.5,3.8,16.4,1.4,1.1,0.5,4.8,2.1,1.3,0.4,6.0,3.6,10.6,0.0,4.9,0.1,3.3,0.5,73.3,15.2,0.7,3.5,7.4,43.0,0.3,2.5,7.1,1.9,5.4,5.8,152.4,2.3,0.5,48.2,1.6,8.8,2.4,25.2,61.9,19.8,5.8,0.1,68.2,3.8,24.4,85.6,10.0,5.6,10.4,7.7,7.3,4.0,2.7,1.3,0.4,3.0,18.4,5.0,30.1,7.1,8.7,0.2,0.5,4.7,3.8,6.7,3.6,170.4,2.2,0.5,6.2,0.6,1.1,18.3,3.5,20.0,18.0,0.5,34.7,7.7,170.2,1.1,15.4,11.5,144.9,4.5,3.1,9.0,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,67,,,6.,Pancreas cancer,,2.2,1.8,6.1,1.4,45.4,5.5,23.7,16.1,2.4,0.1,0.3,11.6,0.2,8.9,15.3,0.1,0.5,0.3,2.5,3.5,0.2,115.5,0.1,10.3,2.0,0.9,1.9,0.8,42.3,0.0,0.3,1.0,14.1,575.9,20.4,0.1,0.3,2.3,3.0,6.5,9.0,0.6,20.2,19.8,5.9,10.3,0.1,3.0,5.7,22.0,3.1,0.0,0.5,2.1,7.5,0.2,10.4,98.6,0.1,0.2,1.5,159.0,2.4,14.4,3.3,0.3,0.1,0.2,2.3,2.4,20.8,0.5,139.3,68.4,13.6,6.3,4.0,8.4,98.5,1.3,250.3,1.7,13.2,9.5,0.4,2.2,0.7,4.2,1.5,0.1,0.4,1.9,3.7,0.8,4.1,0.5,8.8,0.1,1.4,0.7,0.3,0.8,53.0,1.2,0.9,5.9,5.5,11.9,0.1,3.3,29.1,4.4,2.4,1.0,24.4,7.4,0.3,8.3,1.7,0.7,2.7,15.3,18.1,51.4,12.0,0.1,47.2,3.3,27.6,194.5,1.3,4.6,0.8,14.7,0.5,3.9,7.7,3.7,0.1,1.7,19.3,1.5,57.1,2.0,3.3,0.1,0.0,17.0,11.7,5.2,1.0,22.3,2.3,0.2,0.4,1.2,1.9,29.0,1.1,4.7,42.7,0.8,82.7,0.5,416.1,5.4,4.9,13.2,10.0,3.5,1.3,6.8,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,68,,,7.,"Trachea, bronchus, lung cancers",,7.7,8.6,14.1,1.6,76.7,7.2,71.3,33.6,6.3,0.3,0.4,68.8,0.2,8.7,44.3,0.1,0.7,0.6,4.6,8.8,0.3,293.8,0.7,17.3,2.2,1.2,10.7,2.1,205.8,0.1,0.4,1.0,25.0,3835.2,39.5,0.0,0.2,2.6,1.9,17.2,46.6,1.5,40.2,140.3,2.8,44.3,0.2,8.8,10.3,37.0,3.5,0.2,1.0,3.6,24.3,0.4,15.3,220.7,0.7,0.1,4.2,353.6,2.2,25.0,6.8,0.9,0.2,0.3,6.4,3.3,83.5,1.6,491.2,243.2,40.5,15.4,15.7,14.5,182.9,2.3,336.1,2.1,19.1,5.5,0.5,2.9,4.4,3.7,6.0,0.2,0.3,2.4,4.3,1.5,3.7,0.8,39.4,0.1,2.4,1.1,0.3,1.0,59.7,1.4,2.5,12.2,3.4,92.0,0.5,35.4,105.5,17.6,2.8,0.2,15.5,21.2,0.4,29.9,2.3,2.7,3.3,30.2,83.0,178.5,20.1,0.4,100.0,5.4,54.2,244.7,0.7,5.9,1.6,48.4,0.5,11.6,13.8,7.4,0.2,2.0,54.7,1.6,101.0,10.6,3.6,0.3,0.2,39.5,27.2,9.1,3.6,154.2,4.7,1.6,0.4,1.4,2.8,85.0,3.6,5.7,62.9,1.2,339.0,1.9,1682.9,7.6,13.4,40.1,141.4,2.8,1.3,4.5,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,69,,,8.,Melanoma and other skin cancers,,1.9,0.5,3.1,2.5,8.5,0.8,21.4,5.6,1.2,0.1,0.0,2.9,0.0,5.4,5.9,0.0,1.0,0.0,2.6,0.7,0.3,45.4,0.1,2.9,1.6,1.5,1.1,2.4,17.0,0.1,0.6,1.1,3.5,121.9,9.7,0.1,0.6,1.0,1.3,3.2,3.0,0.2,5.2,1.9,10.9,3.7,0.1,1.2,2.2,1.8,0.4,0.1,0.4,1.0,4.1,0.1,2.2,29.0,0.2,0.1,0.8,38.2,2.6,3.6,1.2,1.5,0.2,0.1,1.5,1.1,5.3,0.1,30.9,19.0,4.9,1.5,1.6,3.0,26.6,0.3,14.4,0.6,5.2,5.2,0.1,0.8,0.5,2.2,0.3,0.3,0.3,0.3,1.8,0.1,3.0,2.3,1.4,0.0,1.3,0.1,0.3,0.0,18.7,0.3,0.2,4.6,5.2,4.8,0.3,0.5,12.6,4.9,0.7,1.5,9.3,3.6,0.1,3.4,0.4,2.5,1.0,4.2,5.1,21.6,5.5,0.0,5.2,1.1,10.2,65.1,1.8,0.8,1.4,5.3,0.7,0.4,2.9,1.8,0.1,0.9,9.0,1.4,16.4,0.7,3.0,0.0,0.2,5.9,4.2,0.9,0.7,7.6,1.3,0.0,0.6,0.1,0.8,12.2,0.8,4.6,17.8,0.1,33.5,6.0,190.1,0.4,2.7,3.8,6.9,1.1,1.3,3.8,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,70,,,9.,Breast cancer,,69.3,11.7,113.3,26.2,171.7,22.0,87.8,40.5,18.3,1.5,1.7,308.7,1.5,35.5,64.6,0.2,19.3,0.2,11.2,13.0,1.6,582.7,0.7,39.1,27.1,16.3,22.7,55.0,145.0,0.8,9.9,30.7,43.7,1700.3,96.5,0.9,7.0,10.4,50.4,23.3,41.4,4.2,44.1,81.8,110.0,34.8,2.6,17.8,24.4,237.8,9.7,1.6,16.8,6.8,276.6,4.2,23.3,348.2,1.3,0.7,14.2,472.8,41.0,50.2,9.0,9.6,2.8,2.2,14.9,7.7,56.9,1.2,2708.6,700.7,127.0,70.5,18.7,27.5,321.4,9.0,383.1,14.4,60.6,69.8,3.6,9.2,8.9,11.9,17.2,1.0,7.1,8.9,15.6,2.6,34.0,11.3,98.6,0.5,31.2,2.6,6.6,4.7,207.0,2.1,3.1,112.2,19.7,110.0,2.8,34.6,94.9,18.0,7.7,31.5,560.9,17.5,2.3,643.8,8.0,18.0,14.8,41.4,292.6,150.8,49.1,1.3,81.7,15.6,97.3,768.1,12.5,32.2,18.9,61.1,12.0,20.4,21.8,10.1,1.8,25.5,101.2,21.3,183.7,44.9,73.9,0.8,0.6,38.6,38.2,51.3,8.4,183.9,10.5,1.7,12.1,6.2,23.0,189.4,9.1,45.3,251.7,5.7,313.6,49.0,1341.0,18.9,49.4,63.7,168.3,39.5,12.7,23.3,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,71,,,10.,Cervix uteri cancer,,23.5,1.3,16.1,44.4,76.2,5.2,9.5,5.5,7.9,0.4,0.2,236.4,0.5,11.8,7.1,0.3,15.6,0.7,27.9,2.7,3.0,313.7,0.4,14.7,31.7,39.5,25.8,39.1,17.3,0.8,7.0,16.3,21.6,1018.3,73.7,3.7,5.0,5.6,29.1,4.6,17.4,0.4,11.5,45.2,168.7,2.7,1.2,15.3,32.1,11.7,14.2,1.3,6.9,2.2,161.9,3.0,1.8,40.9,1.6,1.8,5.8,56.2,50.0,5.9,26.8,27.9,3.2,2.4,14.7,15.4,16.8,0.1,2471.4,320.6,11.9,4.7,3.4,3.5,28.2,5.9,95.7,0.7,34.2,83.1,0.3,10.3,6.0,4.5,1.2,4.7,9.0,2.8,7.3,0.2,69.2,68.2,21.6,0.2,47.7,0.1,6.5,1.5,150.5,3.9,0.9,34.8,137.6,106.6,1.9,50.3,7.6,1.6,15.5,12.2,266.3,2.9,0.5,108.2,4.6,23.1,15.6,58.5,82.0,56.7,11.7,0.2,30.5,6.5,64.9,243.9,30.5,2.8,31.9,21.6,14.3,2.8,7.3,1.9,1.2,19.9,112.9,21.4,29.9,19.9,17.0,0.9,3.3,6.2,2.5,2.9,5.5,154.6,2.6,0.7,8.3,3.8,3.2,21.7,4.6,82.5,78.4,1.1,36.3,138.0,223.0,6.6,29.6,64.5,79.3,3.7,42.4,58.9,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
Females,72,,,11.,Corpus uteri cancer,,11.7,1.4,1.6,1.3,18.9,5.0,8.1,5.0,1.2,0.2,0.1,11.2,0.4,9.4,7.1,0.1,1.1,0.0,1.2,2.3,0.2,49.0,0.2,8.5,1.7,1.0,1.8,2.1,20.7,0.0,0.4,1.2,5.6,556.7,6.5,0.0,0.2,1.3,2.1,4.3,13.1,0.6,8.8,10.4,6.9,3.8,0.1,1.1,1.9,9.4,4.3,0.2,0.5,1.0,6.8,0.5,3.9,46.7,0.5,0.0,4.0,48.6,2.5,5.5,7.0,0.8,0.1,0.5,1.6,2.9,5.7,0.1,147.9,56.0,5.9,1.3,2.1,3.0,41.5,1.2,61.6,0.6,7.8,5.7,0.8,1.8,0.8,3.1,0.9,0.2,0.4,0.5,2.8,0.3,1.6,0.9,7.3,0.0,1.9,0.5,0.3,0.2,15.6,0.5,0.4,3.8,1.3,7.2,0.2,1.1,10.2,2.5,0.7,1.6,17.3,2.4,0.2,23.9,1.0,3.0,1.4,3.5,14.3,30.2,6.7,0.1,8.6,2.3,10.2,140.5,1.2,2.3,1.1,7.9,0.6,1.9,4.4,1.4,0.2,1.3,10.1,1.2,29.4,1.3,2.9,0.1,0.2,6.5,4.0,1.6,3.9,16.9,2.8,0.4,0.7,1.4,1.1,26.0,1.2,3.2,55.7,0.2,42.2,1.9,180.1,1.3,8.4,4.7,26.9,0.3,1.0,4.5,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,4,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,,,,,,,
